date,time,tweet
2021-03-25,16:30:17,"FNO Advisory Service for traders.. DM for details... On 3rd March when BN was 36500, I gave Bank Nifty target of 32000 for March to my traders..👇  https://t.co/AB8JzAvivL"
2021-03-25,16:30:11,Banknifty - Captured 500 points during downfall and 700 points for upside! Signals generated right before the move!  https://t.co/l9oxCRn8iY
2021-03-25,16:28:55,"@Vishvesh03 YOU HAD POSTED BANKNIFTY CHART ON TELEGRAM AT 1.52PM. CAN YOU CONFIRM, ON WHICH PLATFORM WE CAN ACCESS IT LIVE. THANKS IN ADVANCE."
2021-03-25,16:27:56,Scary... Is that nifty? Almost 100 points 15 min candle post 13:00. Thank God. Traded with single lot..survived. #nifty50 #banknifty #expiry  https://t.co/ciBshnYBNE
2021-03-25,16:27:45,#कल_भारत_बंद_रहेगा #BlackDayForDemocracy #BharatBandh #BharatBand_NhiHoga #banknifty #Nifty #NiftyBank #Holi #Holi2021 #Kashmir #Kannada #LoveStory #MalaikaArora #Bihar #CryptoNews #COVIDー19 #Xinjiang #AamirKhan #AssamWantsBJPAgain #BJP #BJPFearsKejriwal #SarbaMeansDevelopment
2021-03-25,16:27:06,Today’s trade  https://t.co/BAb16p1di5
2021-03-25,16:26:45,Aaj Ki Expiry = Abbas-mustaan ki Race. #trading #expiry #Nifty #banknifty #StockMarketindia
2021-03-25,16:26:21,"#Nifty  #banknifty    | Closing Bell Bell #Nifty ends below 14,350, #Sensex tumbles 740 pts; PSU bank, energy, auto worst hit.  https://t.co/K150L6l0ii"
2021-03-25,16:25:42,What a day!!! Wow!!  #nifty #banknifty
2021-03-25,16:25:31,"@AndColorPockeT Bhai maine ek bar galati ki thi bank nifty bech ke. 700 points difference pe becha tha, 2 din bad expiry thi. 4lacs ghus gaye the. Dubara kabhi nahi becha. 10k ke liye 4lac 🙈"
2021-03-25,16:25:25,@TheWeaversThane Move Bank Nifty to ICU beds 😂
2021-03-25,16:24:18,@Kavitastocks In monthly expiry when market crashes 1st half hour.. chances r high short covering will happen in other half..  nifty &amp; banknifty Atr also consumed.. so nifty ko upar jana hi tha... All the best for next month expiry...
2021-03-25,16:24:17,"#CLOSINGBELL  #NIFTY CLOSE- 14,324.90, 224.50 POINTS DOWN, #BANKNIFTY CLOSE- 33006.45, 286.80 POINTS DOWN, #SENSEX CLOSE- 48,440.12, 740.19 POINTS DOWN,"
2021-03-25,16:23:33,Nifty Banknifty view | stocks for tomorrow 26/03/2021 | Lines And Levels  https://t.co/jxyAnyeQNc via @YouTube #Nifty #NiftyBank #nifty50 #Niftydudes #banknifty #BANKNIFTYFUTURE #INTRADAY #intradaytrading #daytrading #swingtrading #harmonictrading #priceaction
2021-03-25,16:23:16,Jabtak Pani Puri waala ek puri khaane dega tabtak toh Bank Nifty 300 point hil jaata hai 😭
2021-03-25,16:21:04,Day 5 - 25 Mar 21  Another great day for the setup! We were able to capture the entire fall in the 1st half of the day! 2nd half was a little volatile and expected as it was the Monthly expiry for financial year-end 20-21.  #Nifty #nifty50 #banknifty  https://t.co/hita8JA4UW
2021-03-25,16:20:05,#BANKNIFTY - bank nifty - TradingView -  https://t.co/MkqmEtKExE
2021-03-25,16:19:12,Thankful to almighty for giving rewards on such a volatile expiry. Option seller had to resort option buying. No other option.Just took a chance buying 33500 PE and it gave good dividends.  15 rs premium went to 600 #expirytrading #StockMarketindia #optionseller #banknifty  https://t.co/3uCBSFLzwb
2021-03-25,16:18:33,Our Sr. Research Analyst @KkunalP discusses the Positional &amp; #Intraday Levels of #BankNifty &amp; #Nifty as well as #stocks to keep a watch on for the next day’s #trading session in our ‘Market Simplified’ Series.  Video available on our #YouTube Channel:  https://t.co/jAHf1LoUTA
2021-03-25,16:17:37,"Sensex, Nifty Crash For Second Straight Session On Rising Covid-19 Cases  The markets witnessed heightened volatility as futures and option contracts for the month of March expired. #Nifty #stock #stockmarket #NSE #BSE #TechnicalAnalysis #Options #Trading #Banknifty #Nifty50…"
2021-03-25,16:15:53,"Bank Nifty moved 1000 points down in morning session, and 1000 points up in evening session.  #Algotrading  #Banknifty #OptionsTrading"
2021-03-25,16:15:38,@nsitharaman madam ek stock market mein banknifty and nifty mein aapki special 3000 point banknifty/800 point nifty ki green candle banwa dijiye....we are waiting...!!
2021-03-25,16:15:20,#AMBALAL #EVENING #BELL #25th MARCH #SENSEX #NIFTY50 #BANKNIFTY #INDIAVIX #TOPGAINERS #TOPLOSERS  https://t.co/xt2r1KkP59
2021-03-25,16:14:19,"Sharing my view for learning purposes   Date:25/03/21 Level For Date:26/03/2021 Daily Bank Nifty(cash):32900 UP Bullish Resistance:35000,36450 Support:32400,30900  #Nifty #nifty50 #NiftyBank #stockmarkets #Stock"
2021-03-25,16:13:20,Today's loss -21k Algo placed max trades and tried to adjust the moves. It went from 30k profit to 21k loss 😞 #algotrade #banknifty  https://t.co/SW5544JdYl
2021-03-25,16:11:49,@GrowNifty @bhatiamanu You are genious 🙏
2021-03-25,16:10:41,"#BusinessNews: #Sensex decelerates by 740.19 pts to end at 48,440.12; #Nifty slips by 224.50 pts to 14,324.90. @stockmarketind  #banknifty #stock #StockMarketindia #sharemarket #Markets #EconTwitter #Mumbai #BSE  https://t.co/oDXgb9MWV6"
2021-03-25,16:10:07,"Maine bola tha - Market wrap March 25, 2021  #Nifty #banknifty   https://t.co/R8v4J5OMQi via @YouTube"
2021-03-25,16:10:01,Technical analysis gayi tel lene 🤦‍♂️🤦‍♂️ #banknifty #nifty #expirytrade
2021-03-25,16:09:45,"😐❌ Haven't seen this sort of volatility in a while on a monthly expiry day... #Nifty #banknifty  There was hopeless situations at times..  But you need to have few tricks up your sleeve, to avoid major downsides..  Wufff... Too tired !!"
2021-03-25,16:08:18,#BankNifty  32718 should remain Low for sometime to come
2021-03-25,16:07:49,"@Jakerachoudhury Aaj to nifty/banknifty ne mirchi namak sab daal diye zakhmo pe.. ye lo, ye bhi lo.."
2021-03-25,16:06:23,@P_Kumar_C @bhatiamanu @jitendrajain All are booking loss but you gain profit ..  Excellent . 🔥🔥🔥  Huge respect ✋✋
2021-03-25,16:06:23,#Banknifty #Trade today. Not bad for a expiry #SKARSH  https://t.co/KzdfRFspi0
2021-03-25,16:06:01,@KillerTrader_ Acha hua close kiya... 😂😂
2021-03-25,16:05:01,"@senguptabhijit @SubhadipNandy Mr sengupta,banknifty patternz short signal came at 32800 level, u traded 300 pts itm strike?"
2021-03-25,16:03:45,@PRSundar64 #nifty #banknifty #dowjones #usbondyield I was willing to reply you in morning Mr Sunder but decided let market answer you too much theories are not useful I replied you yesterday below 14489 no stopping for nifty now it can trade here and there next few days and down again
2021-03-25,16:03:29,"Weekly option trades for week ending 25th March  So some trades before i close my books for this FY.  Now no trades till 31st March 2021.   #Optiontrades , #optiontrading , #banknifty  https://t.co/Ntmn6r6lU2"
2021-03-25,16:03:14,#NiftyBank #banknifty
2021-03-25,16:01:55,@jatankothari Good
2021-03-25,16:01:27,#optionstrading #NIFTYFUTURE #banknifty #equity #stocks #expiry #StockMarket #sensex #Nifty 2 bullish pattern and one Bearish follow through action for EPA we can see if Nifty turns more bearish. . Below 14338 is anyways Bearish but 14231 is the last hope for bulls to pull thru..
2021-03-25,16:00:56,"Can't believe this went all the way to 694 and cooled off later ... but anyway, a good day at office ... #Nifty #nifty50 #banknifty #NiftyBank #NSE  https://t.co/7HNnSyjGeY"
2021-03-25,16:00:53,Nifty 50 - Closing Market Report  For daily stock market updates follow @dematdeals   Hashtag 👇🏻  #sensex #hdfc #reliance #niftyit #topgainers #toplossers #usmarket #nifty #banknifty #atumcapital #bullmarket  https://t.co/WOKf9J14KG
2021-03-25,16:00:03,"Made insane in BNF &amp; NF options today At around 2.55 booked 100% trade  32800 CE first bought near 80-85 and exited last qty near 650s  33200 CE first bought near 17-19, exited last qty near 400s (had added near 40s again)  14500 CE added at 2-3 rs made decent  #banknifty #bnf  https://t.co/Xj5juO0Wl0"
2021-03-25,15:59:41,"#optionstrading #NIFTYFUTURE #banknifty #equity #stocks #expiry #StockMarket #sensex #Nifty Yesterday marked channel broken - Inverted cup and handle structure also in action as nifty trades, broken the neckline."
2021-03-25,15:58:57,Bank nifty futures trade today with pure price action without any indicators  https://t.co/i0TU3B94Z1
2021-03-25,15:58:37,#optionstrading #NIFTYFUTURE #banknifty #equity #stocks #expiry #StockMarket #sensex #Nifty update on the yesterdays chart  https://t.co/mXZofhRs5c
2021-03-25,15:58:26,[Automated 25-Mar 03:58 PM]  Nifty 14324.9 🔻 -224.5 Sensex 48440.12 🔻 -740.19 BankNifty 33006.45 🔻 -286.8 NiftyMidcap50 6550.95 🔻 -143.7 NiftyFut 14324.50 🔻 -230.8 BankNiftyFut 33275.00 🔻 -252.35  via investingcom
2021-03-25,15:58:15,@Kavitastocks BANKNIFTY was in green; how did you adjust?
2021-03-25,15:58:13,Today firecrackers : Buy 32300PE @ 44 Sell 32300PE @ 80 Buy 33500CE @ 44 Buy 33500CE @ 33  All hits🥳 #BANKNIFTYFUTURE #banknifty #tradingpsychology #expiry
2021-03-25,15:58:04,@TarunTrader @jitendrajain 😂👌🏻👌🏻
2021-03-25,15:57:55,I'll end all my transaction with this bloody hell bank and will try my best to ensure no one from my domain even think about choosing icici  @ICICIBank #creditcard  #consumerservices  #banknifty #bank
2021-03-25,15:57:44,@bhatiamanu @ 02:56 PM @ 03.30 PM  #banknifty  https://t.co/4nAbcSDA32
2021-03-25,15:57:33,Adani Enterprise incorporates unit Kutch chopper Limited. #AdaniPower #adaniports #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-25,15:57:30,Last 10days profit gone🥺 Following trend cost this😐😑  #Nifty50 #banknifty  #optiontrading #NIFTYFUTURE  #BANKNIFTYFUTURE  https://t.co/RKoTF3aNDq
2021-03-25,15:57:10,#NiftyBank #banknifty #BengalElection2021
2021-03-25,15:56:48,Story of 33300CE 😂 At 1.36PM  “20” then At 1.46 “184” Again Back Normal Zone at 2.30.. At 2.40 “28” then at 2.50 it 301  Finally at 3.30 “0”
2021-03-25,15:56:33,#BankNifty weekly chart  https://t.co/QouQuf56ma
2021-03-25,15:56:08,#कल_भारत_बंद_रहेगा #Pakistan #NiftyBank #banknifty #RollerCoasterXGulf #lockdown2021 #BANKNIFTYFUTURE #coronavirus #CryptoNews #Cricket #COVID19India #lockdown #LoveStory #Election2021 #BharatBandh #Bihar #AssamWantsBJPAgain #WestBengal #MahaVasooliAghadi #MamataBanerjee #BJP
2021-03-25,15:56:04,#nifty #silver #ShareMarket #crudeoil #BANKNIFTY #Sensex #Crude #gold #investment #investor #investing #options #future #stockmarket #stocks #stockmarketnews #stockmarketindia #share #forex #MCX #NSE #BSE    https://t.co/VUCMUsXh7n   https://t.co/4yRo9q1R9I   https://t.co/iNGw4TvHiQ  https://t.co/A3iL3ZI3s0
2021-03-25,15:55:42,If you made profit today after 1 PM in Option Writing...No one can stop you from becoming Pro-Trader #Nifty #BankNifty
2021-03-25,15:54:44,#optionstrading #Nifty #NIFTYFUTURE #banknifty #equity #stocks #expiry #StockMarket #sensex VIX is able to uphold itself above 22.40 levels worries for nifty.  https://t.co/ndtT5kPFSJ
2021-03-25,15:54:26,"#CLOSINGBELL NIFTY CLOSE- 14,324.90, 224.50 POINTS DOWN, BANKNIFTY CLOSE- 33006.45, 286.80 POINTS DOWN, SENSEX CLOSE- 48,440.12, 740.19 POINTS DOWN.  #nse #bse #nifty #index #sensex #banknifty #trading #tips #option #equity #commodity #sharemarket"
2021-03-25,15:54:08,How Bank Nifty has been behaving for the past few days 🙄  #NiftyBank #Nifty #investment  #investing #BANKNIFTYFUTURE  #nse #StockMarket  https://t.co/oUFuASvUtx
2021-03-25,15:52:44,"Booked ~36k profits in bank nifty trades🤪 Avoided expiry day trade , expected mkts will be extra volatile today 🤪 Took positional trades in stock options showing 1.2L profits ( closing pft might be  80k )  and carrying all.  https://t.co/J5lSmFxwDG"
2021-03-25,15:52:24,"RASHIINVEST PROFIT UP-DATE AS ON (25 MARCH 2021) STOCK FUTURE Rs.38,000/= STOCK OPTION Rs. NIL/= STOCK CASH Rs. 44/= PER SHARE, NIFTY FUT. Rs.8,000/= NIFTY OPTION Rs.4,800/= BANK NIFTY FUT. Rs.17,000/=BANK NIFTY OPTION Rs.8,500/= rashiinveststocktips.blogspot.  https://t.co/C1nFdbtYwc"
2021-03-25,15:52:18,37k+ this expiry  Dangerous Chops were tough to manage for trending players🙏 @Mitesh_Engr  @bhatiamanu  @Ronak_Unadkat  @contrarianEPS  @asitbaran  https://t.co/8EtAKCwgI8
2021-03-25,15:51:38,#banknifty #trading #investing #jackpottrade  #tradewithCA  *join premium group* Link :  https://t.co/P3GkfELKBi  @Darshan_DT7  @Vade_Ra_hul  @myseterious  @CA_Makia  https://t.co/aoWRky4lzA
2021-03-25,15:51:36,@mayankbisen22 Great ✌️  Keep it up ...
2021-03-25,15:50:28,What a day #banknifty #StockMarket #Nifty #trading  https://t.co/qmRGIAPNgX
2021-03-25,15:49:53,If market continues like this..... It will turn positional traders into day traders &amp; Day traders into Scalpers. 😁  #banknifty
2021-03-25,15:49:52,@mayankbisen22 Very good sir ji.  I am algo trader in bank nifty options.   Just  made 21k with 1 lot.
2021-03-25,15:49:41,"Market Update: 25th March, 2021 Source: NSE, BSE &amp; MCX  #kedia #kediacapital #Marketupdate #DailyMarketUpdate #ShareMarket #market #stockmarket #tradingapp #tradingplatform #indianstockmarkets #nifty #BankNifty #sensex #midcap #BSE #nseindia  https://t.co/c4hIOV1Uzy"
2021-03-25,15:48:44,Banknifty 2.30-2.45 time   33000-33600  2.45 to 3.00 time:   33600-33000 back ...  Retails both side SL 😔😔
2021-03-25,15:48:19,"25 Mar 21 BSE CLOSED @ 48440.12 ❌ 740.19 Points &amp; NSE CLOSED @ 14324.90 ❌ 224.50 Points, BankNifty Closed 33006.45 ❌ 286.80 Points &amp; India VIX Closed 22.6975 ✅ 0.2425 Points.  March Expiry Closed 14324.90 ❌ 772.45 Points"
2021-03-25,15:48:18,@bhatiamanu I threw my system out of the window  and took discretionary  long bets on Banknifty &amp; Nifty and wrote OTM calls for next week. 🙏🙏
2021-03-25,15:47:48,@pawanaroraleo Only BNF spike killed writers but nifty spike was manageable for writing today.
2021-03-25,15:46:56,@bhatiamanu 😭😭😭
2021-03-25,15:46:54,"Market today be like, I will say hi to you wherever your stoploss is. #NIFTY #BANKNIFTY. on top of it expiry so more n more hunting in options."
2021-03-25,15:46:13,Today hard day.....profit 18k only  https://t.co/Z2kBvve9Zt
2021-03-25,15:45:26,@TraderMindset Big fan ma'am 👍🔥🙏
2021-03-25,15:45:25,BANKNIFTY2140134000CE: 510.0 BANKNIFTY2140133900CE: -2533.75 NIFTY21MAR14300CE: 31402.5 NIFTY21MAR14500PE: 35276.25 NIFTY21MAR14600CE: -4087.5 Total PnL = 60567.5  #NIFTY #BANKNIFTY #tradingpsychology
2021-03-25,15:45:21,#Banknifty outlook for 26 March  BNF took support 32800-300 range and gave sharp recovery more than thousand points on expiry day.  Nearest resistance or supply range is 33500-700 and support range will be same 32800-300  Expected trading range for Friday is 33500-32800  https://t.co/e234QYQWsg
2021-03-25,15:45:08,"Sector Wise Performance, 25th March 2021   #NSE #tradingview #BSE #investment #niftyfifty #stockmarketindia  #stockmarket #money #finance #ipo #stockexchange #sensex #sharemarket #Intraday #intradaytrading #Stocks #shares #banknifty  https://t.co/5ieMMJ5qS5"
2021-03-25,15:45:07,@sameegharsam @TraderMindset Meanwhile  Tata Steel .  Mere se shaitani . 😂😂
2021-03-25,15:44:49,@ITRADE191 At one moment I thought I will eat all premium of 33300 ce of banknifty. Suddenly my mtm became -300000. Did lot of adjustments because of extra fund I have and somehow came out with 20000 profit
2021-03-25,15:44:33,@bhatiamanu Today #Nifty had moved around 620 points (4.3%) in intraday #BankNifty had moved 1770 points (5.3%) in intraday  https://t.co/cA68SgreCd
2021-03-25,15:44:25,"Closing Market Wrap, 25th March 2021  #NSE #tradingview #BSE #investment #niftyfifty #stockmarketindia  #indigopaintsipo #stockmarket #money #finance #ipo #stockexchange #sensex #sharemarket #Intraday #intradaytrading #Stocks #shares #banknifty #ESPSCapital  https://t.co/XYG8LqRRLD"
2021-03-25,15:44:11,Bank nifty now 31K is open
2021-03-25,15:43:51,@disha99921587 My account account with Angel broking
2021-03-25,15:43:42,#Nifty #BankNifty  https://t.co/O1igTa08Qs
2021-03-25,15:43:38,MONEY GURU:BANK NIFTY BUY 32940 MADE HIGH 250 POINTS BOTH TGT HITTTT CALL:8160643205  https://t.co/BNZR8KsE7W
2021-03-25,15:43:24,"""Love ♥️ is the only game where two can play and both win .""  #Xbox #Xinjiang #RollerCoasterXGulf #QueenSugar #Qatar2022 #Pakistan #Myanmar #JENO #GodzillaVsKong #GetWellSoonSkipper #Fortnite #ENHYPEN #Cricket #China #AbhinavShukla #banknifty #BamBam #DENT #DemiDWTD #maddow  https://t.co/pAdaUqFgnb"
2021-03-25,15:43:07,If today's #expiry had a face. #Nifty #options #trading #banknifty #sensex  https://t.co/5wawkw8pbN
2021-03-25,15:42:57,TSL hit. Small losses day. Theta decay exacerbated the loss. #Nifty #NiftyBank #NIFTYFUTURE #banknifty #BANKNIFTYFUTURE #Trader #algotrading #OptionsTrading #nifty50  https://t.co/6bpnUhRLAK
2021-03-25,15:42:53,@nakulvibhor Today #Nifty had moved around 620 points (4.3%) in intraday #BankNifty had moved 1770 points (5.3%) in intraday  https://t.co/CR164znknT
2021-03-25,15:42:42,@PRSundar64 Unbelievable market today especially bank nifty
2021-03-25,15:42:31,Last expiry of 2020-21. Not traded aggressive as the market was very volatile.. profit 15k. ie 1% on capital.  #optionstrade  #nifty #banknifty  https://t.co/RnNMOSXJyB
2021-03-25,15:42:24,Although I ended in Green all writing options (Trailing SL) but this is how bluechips move on expiry!! #Nifty #banknifty #sensex Why this option instrument is made #gambling ? @Iamsamirarora @vivbajaj  @_anujsinghal @AnilSinghvi_ @Mitesh_Engr @VijayKedia1  https://t.co/JOLcA6oFef
2021-03-25,15:41:59,I love volatility 😍😍😍 #nifty #Sensex #banknifty #NiftyBank  https://t.co/3rn5zgqki1
2021-03-25,15:41:33,"👇👇👇👇👇 ⭐ Banknifty Options Strategy free ⭐ Proper capital protection ⭐ Even small trader can use it ⭐ Small capital big profit ⭐ Daily trade  If you want all this, then comment and Retweet this ... More RT means more quickly we upload it."
2021-03-25,15:41:10,"CLOSING BELL:  NIFTY DOWN BY 224.50 @ 14324.90,  SENSEX DOWN BY 740.19 @ 48440.12,  BANKNIFTY DOWN BY 286.80 @ 33006.45"
2021-03-25,15:41:03,"#CLOSINGBELL  #NIFTY CLOSE- 14,324.90, 224.50 POINTS DOWN, #BANKNIFTY CLOSE- 33006.45, 286.80 POINTS DOWN, #SENSEX CLOSE- 48,440.12, 740.19 POINTS DOWN...."
2021-03-25,15:41:01,@Swapnja_Sharmaa Your 3 min Banknifty Strategy and my patience paid this way. Thank you so much mam for the confidence 😊
2021-03-25,15:41:00,@bhatiamanu Can u pls share your day end result ?
2021-03-25,15:40:53,#banknifty future postmarket chart.  https://t.co/RABxE9E6vg
2021-03-25,15:40:39,"Was in good profit in the first half as everything was as planned. Stoploss triggered during up over, should have stopped trading but kept taking losses, increase adjustment cost and reduced profits. #straddle #StockMarket #Nifty #banknifty #indisciplined  https://t.co/z1aGsny8RC"
2021-03-25,15:40:34,A good expiry...🙏🙏
2021-03-25,15:39:58,Less lga  Maine mst bola tha  Kal bank nifty ke level diye the  Usme bhi sb clearly dikh rha tha  https://t.co/eRQ1czWqCB
2021-03-25,15:39:50,Today #Nifty had moved around 620 points (4.3%) in intraday #BankNifty had moved 1770 points (5.3%) in intraday  https://t.co/QkhlUQilUK
2021-03-25,15:39:40,@Abhimanyu_300 🤣🤣
2021-03-25,15:39:35,#Stockmarket #optiontrading Join :  https://t.co/cNZaXtJnVC  https://t.co/S0Mj3idAxx
2021-03-25,15:39:33,#nifty50 #NIFTYFUTURE #banknifty #bankniftyfuture #NSE #BSE #mcx #crudeoil #silver #RELIANCE #bajfinance #intradaytrading #INTRADAY AMS Research  https://t.co/Wty57QqtyV  https://t.co/rqwzHxMxWE  https://t.co/nDT8soeGff
2021-03-25,15:39:29,#Stockmarket #optiontrading Join :  https://t.co/cNZaXtJnVC  https://t.co/VKi1CEMm8H
2021-03-25,15:39:21,#Stockmarket #optiontrading Join :  https://t.co/cNZaXtJnVC  https://t.co/4axSthB8bm
2021-03-25,15:39:21,Market killed most of the option sellers. It will kill till their capital where they can't sell. SEBI try to give opportunity for big players only. There is no reason why trend goes up and down esp. #banknifty. #NIFTYFUTURE #BANKNIFTYFUTURE
2021-03-25,15:39:16,#Stockmarket #optiontrading Join :  https://t.co/cNZaXtJnVC  https://t.co/hZs6ZvyesJ
2021-03-25,15:39:10,#Stockmarket #optiontrading Join :  https://t.co/cNZaXtJnVC  https://t.co/t23knlH463
2021-03-25,15:39:04,#Stockmarket #optiontrading Join :  https://t.co/cNZaXtJnVC  https://t.co/xb9HJnPgJl
2021-03-25,15:38:49,#Stockmarket #optiontrading Join :  https://t.co/cNZaXtJnVC  https://t.co/Mo4ESlu46W
2021-03-25,15:38:40,#nifty50 #NIFTYFUTURE #banknifty #bankniftyfuture #NSE #BSE #mcx #crudeoil #silver #RELIANCE #bajfinance #intradaytrading #INTRADAY AMS Research  https://t.co/Wty57QqtyV  https://t.co/rqwzHxMxWE  https://t.co/c3HngSdSL8
2021-03-25,15:38:15,March series 🤮🤮🤮 Brutal selling. #Nifty #banknifty #sensex  https://t.co/1R6HAp8Ra3
2021-03-25,15:37:54,@BewafaFC Call or put? I also play options. In bank nifty only.
2021-03-25,15:37:42,1. Traded Monthly Expiry with a fever. 2. V shape market -1000 to +1000pts (&amp; again -600pts down) 3. Put freeze (SL order cancelled by exchange) 4. Call Freeze 5. MTM: +1.2% &gt;&gt; -0.2% &gt;&gt; +1% &gt;&gt; -3% &gt;&gt; -2.7%   Have I seen it all now? 🙃 #BANKNIFTY #NIFTY 🙏  https://t.co/DLDQAxHHdO
2021-03-25,15:37:34,Today most of the traders stop loss would have hit both on buy and sell side.  #Traders #Nifty #BankNifty
2021-03-25,15:37:31,MARCH MONTH 🙋TODAYS GAINING POINTS🙋 1.--INDEX BANKNIFTY OPTION GAINING POINT:- 870 POINTS💸💸 2. INDEX NIFTY OPTION GAINING POINTS :- 30 POINT💸💸 3. STOCK F&amp;O CALLS OPTION ICICIBANK MAR 560 PE BUY 3 TARGET 4/5/6 ACHIEVE TARGET 6💸 ❤️❤️❤️❤️ PREMIUM SUBSCRIPTION GROUP🏌️🏌️🏌️🏌️🏌️  https://t.co/DTH2N996MT
2021-03-25,15:37:16,#StockMarket #Nifty #banknifty #Trading #investing
2021-03-25,15:37:02,@alokkdesai2323 😀👍
2021-03-25,15:36:50,15 feb + 10 days = till 25th feb Bank Nifty doesnt remain above 37000 and it touched 32000 levels 😀  Kash 37000 ke upar rheti aaj 40000 dekhne ko milta  Laga laga laga shock laga !
2021-03-25,15:35:56,Banknifty 32500 pe  100 to 250 Profit 3750 per lot 🎯🎯  Nifty 14300 ce 40 to 173 Profit 9975 per lot🎯🎯  Nifty 32800 ce  180 to 786 Profit 15150 per lot 🎯🎯  Nifty 14600 ce (1st apr) 114 to 134  Profit 1500 per lot 🎯🎯  Profit 42975 per lot 🎯🎯🎯 Jumbo day
2021-03-25,15:35:56,#Banknifty #Options call put buy at 32800 at 1.30 @MissionArjun email missionarjun369@gmail.com @IIFLMarkets #Algorithms #Quants #DataScience  https://t.co/uClke7lEyF
2021-03-25,15:35:56,Trade telly 25 march   Yest positional nifty 15000 ce  9 to 0  Loss 225 🙆🏻‍♀️🙆🏻‍♀️  Banknifty 32800 pe  125 to 458 Profit 8325 per lot 🎯🎯  Alkem 2634 positional for 2700  Bajaj finance 5000 pe apr series 180 to 190 Profit 2500  🎯🎯  Craftman 1452 to 1472 Profit 2000🎯🎯
2021-03-25,15:35:55,"@Abhishekkar_ Banknifty closed above 33000, 33006 it is.. 👏🏼👏🏼"
2021-03-25,15:35:52,@Abhishekkar_ Bank #Nifty #NiftyBank  https://t.co/L5ZoHnWRQ8
2021-03-25,15:35:34,Bell order flow pro chart: BANKNIFTYMARFUTURES #orderflow at 03:30 PM #banknifty #nifty #nseupdates #StockMarket  https://t.co/dQBw5ST0PD
2021-03-25,15:35:32, https://t.co/tUuYTRlyxQ
2021-03-25,15:35:29,Bell market profile pro chart: BANKNIFTYMARFUTURES #marketprofile at 03:30 PM #banknifty #nifty #nseupdates #StockMarket  https://t.co/a901FzcI49
2021-03-25,15:34:47,"When 80rs loss happens 180 criticism comments will come..  But when 120rs Profit is made and 500 points Bank nifty move is told clearly well in advance, why are these idiots silent.. 😃😃😃"
2021-03-25,15:34:28,"#ExpiryOptionsStrategies Banknifty PE option bought and sold and booked profit of Rs.310917.50, Please check the screenshot.. #OptionsStrategies #InvestmentTraining #PortfolioInvestment  @AR_ITC  https://t.co/IvKnY8zcXx"
2021-03-25,15:33:39,Maaza aah gaya #banknifty Ka finally expiry happened at 33000 only wow 🔥🎉  https://t.co/H9JRL7JXQU
2021-03-25,15:33:39,Ise Kehte Hai #Tandav. #BankNifty #Expiry
2021-03-25,15:33:37,Looking at ranges travelled by BNF in the day  #NIFTY50 #BANKNIFTY #Nifty  https://t.co/CEva9EGaPa
2021-03-25,15:33:27,"#OptionsTrading #banknifty #Options #optiontrading #StockMarket #stockmarkets #Nifty #nifty50  #theoptionschool  Thank GOD markets close at 3:30 , otherwise it was more like a tennis match !!"
2021-03-25,15:33:21,"Finally #NiftyFuture and #Banknifty March month big drama finished with highly volatile  Today BNF opened  33408 to 32390 to 33590 to 33000  Today net move 2600+ points in BNF 😲😲😲  But, My clients enjoyed today's riding!!"
2021-03-25,15:33:16,"@PRSundar64 No, still Bank nifty may touch 28k"
2021-03-25,15:33:09,"✨#NIFTY #BANKNIFTY if you can manage this volatility, let me tell you, you can manage many things in this profession  this is just beginning of volatility 🕶️  only thing will worK is your's  POSITION SIZE SL in SYTEM TRAILING SL when getting decent TIMELY EXITS  #tradermindset🦅  https://t.co/yL6xWgQ5zJ"
2021-03-25,15:32:52,Banknifty may be sideways for 2-4 trading sessions...it's a decisive place for Bulls&amp;Bears both Short strangle will be a good idea for next expiry *I am not a F&amp;O Trader* #nse #bse #stocks #stockmarket #nifty #sensex @TradingMonk_UJ  @Jakerachoudhury  @RajarshitaS  @Abhishekkar_  https://t.co/9rm69Bjt6X
2021-03-25,15:32:47,@BankniftyA  Banknifty Plugged in to my Message 😅 at 11.34 am  https://t.co/bKwvsaBav5
2021-03-25,15:32:24,BANK NIFTY EXPIRY 33005 !
2021-03-25,15:32:23,Could not resist from posting just because of the shear number of orders I had to place to manage today... A day to remember #trading #OptionsTrading #banknifty #captnitinmannar  https://t.co/HyTtx7ZdFw
2021-03-25,15:32:22,Bank nifty Ltp  at   33003.90  This number !!  Godly   Bull bull ke qaid
2021-03-25,15:32:20,21k profit made per one lot. #Algotrading #BankNifty  https://t.co/SjxEO1kll1
2021-03-25,15:32:15,#StockMarket update:  Last hour:  #NIFTY: down -26 Points #BANKNIFTY: down -14 Points  Since Open:  #NIFTY: down -222 Points #BANKNIFTY: down -390 Points  #stocktips #algotrading #sharetrading #nsesignals #stocks #FNO
2021-03-25,15:32:11,#China says it will safeguard #Iran nuclear deal. #nuclear #NuclearThrone #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-25,15:32:08,Twitter curse.. just after this BANKNIFTY took Reverse again 😃  https://t.co/ewswirSYna
